enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_round,cdi_split,City_split,Company Type,Highest Education,City_Development_Index,DataScience_Experience,Working_Experience
20209,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,2,151,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
4043,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,3,26,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
32063,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,18,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
23743,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,1,94,0.0,0.6,0,city_21,,NOT Graduate,<= 0.6,Novice in data science,Under 20 years worked
25335,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,>20,10000+,Pvt Ltd,1,102,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
5264,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,3,,,never,96,0.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
12618,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,10,0.0,0.6,0,not_city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
16066,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,35,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
12911,city_173,0.878,Male,Has relevent experience,Full time course,High School,,14,1000-4999,Pvt Ltd,2,61,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
27378,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,48,0.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
20049,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,106,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
5848,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,<1,100-500,Pvt Ltd,2,248,1.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
9225,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,1,31,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Over 20 years worked
20982,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,35,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
15854,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,>4,118,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
564,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,111,1.0,0.6,0,city_21,NOT employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
26610,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,104,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
33,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,24,0.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
28424,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,158,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
29443,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,32,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
12950,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,11,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
14498,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,,2,2,1.0,0.6,0,city_21,,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
20590,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,3,,,1,58,1.0,0.6,0,not_city_21,,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
26820,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,33,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
28428,city_73,0.754,,No relevent experience,Full time course,High School,,3,,,never,37,0.0,0.8,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
6565,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,56,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Over 20 years worked
26331,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,67,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
15792,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,92,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Over 20 years worked
245,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,18,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
20087,city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,1,7,0.0,0.7,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
27919,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,46,0.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
15568,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,5,,NGO,>4,105,1.0,0.6,0,city_21,NOT employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Novice in data science,Under 20 years worked
13850,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,49,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
24460,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,180,0.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
14915,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,3,33,1.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
4457,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,40,0.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
1848,city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,4,36,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
28239,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,2,28,1.0,0.9,1,not_city_21,,Graduate,> 0.6,Novice in data science,Over 20 years worked
21306,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,17,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
24151,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,Humanities,20,10/49,,1,64,1.0,0.5,0,not_city_21,,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
1322,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,never,28,1.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
23419,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Early Stage Startup,1,12,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
25184,city_138,0.836,,No relevent experience,no_enrollment,Graduate,Business Degree,<1,,,1,31,1.0,0.8,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
17955,city_100,0.887,Male,No relevent experience,no_enrollment,,,3,,,never,262,0.0,0.9,1,not_city_21,,,> 0.6,Novice in data science,Under 20 years worked
30274,city_103,0.92,,Has relevent experience,Part time course,Graduate,Other,1,<10,NGO,never,156,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
22800,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,High School,,4,50-99,Early Stage Startup,1,18,1.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
25809,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,4,23,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
21264,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,>4,10,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
13927,city_16,0.91,,No relevent experience,no_enrollment,High School,,1,,,never,9,0.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
23399,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,never,11,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
23600,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,56,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
11461,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,26,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
27968,city_41,0.8270000000000001,,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,4,16,0.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
27499,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,500-999,Pvt Ltd,1,20,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
6266,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,152,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
11628,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,never,18,0.0,0.6,0,city_21,,NOT Graduate,<= 0.6,Novice in data science,Under 20 years worked
5474,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,192,0.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Novice in data science,Over 20 years worked
21569,city_64,0.6659999999999999,Other,Has relevent experience,Part time course,High School,,8,<10,Pvt Ltd,>4,192,0.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
12448,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,,2,38,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
28142,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,12,0.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
1939,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,19,,,>4,51,0.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
1949,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Early Stage Startup,2,119,0.0,0.7,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
1288,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,40,0.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
5445,city_128,0.527,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,2,81,1.0,0.5,0,not_city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
9856,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,10,1.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
21883,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,,,never,96,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
2999,city_149,0.6890000000000001,,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,121,1.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
9919,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,70,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
17382,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,1,202,1.0,0.6,0,not_city_21,,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
22004,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,12,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
22574,city_116,0.743,Male,No relevent experience,,Graduate,STEM,3,,,never,16,1.0,0.7,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
20518,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,17,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
32189,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,never,66,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
11010,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,29,1.0,0.8,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
6540,city_14,0.698,,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,3,0.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Novice in data science,Under 20 years worked
33101,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,>4,32,0.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
30753,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,60,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
5892,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,24,1.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
14911,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,10,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
32275,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,3,86,0.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
2553,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,1,,Other,never,11,1.0,0.6,0,city_21,NOT employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
13553,city_7,0.647,,No relevent experience,Full time course,Masters,STEM,5,,,never,7,1.0,0.6,0,not_city_21,,NOT Graduate,<= 0.6,Novice in data science,Under 20 years worked
5356,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,1,144,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Novice in data science,Under 20 years worked
11799,city_16,0.91,,Has relevent experience,no_enrollment,Masters,Humanities,4,<10,Pvt Ltd,2,55,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
14450,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,15,10000+,,2,96,1.0,0.6,0,city_21,,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
29522,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,4,103,1.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Over 20 years worked
9709,city_103,0.92,Male,Has relevent experience,no_enrollment,,,10,100-500,,1,10,0.0,0.9,1,not_city_21,,,> 0.6,Experienced in data science,Under 20 years worked
14010,city_100,0.887,,No relevent experience,Part time course,Graduate,STEM,4,,,1,50,1.0,0.9,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
9481,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,4,12,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
9516,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,44,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
